time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,dt,raw_divergence,color_count,mu_x,p_output,i_output,mu_y, mu_z,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:03:19.995925,-1.1246529393939393,-0.13924042424242433,0.03314190909090908,0.19476036363636365,0.060016454545454546,0.029897333333333335,0.37433596969696975,0.00509390909090903,-0.43285772727272726,0.01768530303030303,-0.014309424242424242,0.42728954545454545,0.6723954242424243,14.151515151515152,-1.0,0.30635748484848485,0.10097260606060605,0.410883,0.0015427575757575758,0.30566899999999997,21321.878787878788,-0.4819109090909091,-0.20351357575757575,-0.27839733333333333,0.045,10.270282818181817,7677.727272727273,7848.030303030303,7633.636363636364,7868.848484848485,7662.69696969697,7854.69696969697,7632.242424242424,7833.090909090909,3.8753470606060607,1.8607595757575757,-0.6668580909090909,0.19476036363636365,0.060016454545454546,0.029897333333333335,0.01768530303030303,-0.014309424242424242,0.42728954545454545,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.3813624848484849,-0.169389303030303,-10.242838545454545,0.06014745454545454,-0.07902015151515152,-0.010335333333333334,3.823564,1.841694,-0.658133,-3.134001,6700.939393939394,4.333333333333333,26.03030303030303,277.3636363636364,-0.03314190909090908
0 days 00:03:20.060925,-1.111605735294117,-0.1355877647058823,0.03386252941176471,0.19894129411764705,0.04810379411764706,-0.009936029411764705,0.2593816470588235,-0.049608499999999986,-0.5736176764705881,0.015606058823529412,-0.020067617647058823,0.42730211764705883,0.6545641470588235,15.264705882352942,-1.2647058823529411,0.3013651176470588,0.1051825294117647,0.410883,0.0014973235294117647,0.2989604117647059,22063.764705882353,-0.49346700000000004,-0.21323370588235294,-0.2802332941176471,0.11785717647058824,10.160564882352942,7690.088235294118,7819.911764705882,7569.294117647059,7776.676470588235,7676.588235294118,7798.676470588235,7550.470588235294,7756.85294117647,3.888394264705883,1.8644122352941177,-0.6661374705882352,0.19894129411764705,0.04810379411764706,-0.009936029411764705,0.015606058823529412,-0.020067617647058823,0.42730211764705883,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.5624425882352941,-0.18390976470588238,-10.377642441176471,-0.04915114705882353,-0.09368535294117647,-0.01972508823529412,3.8235640000000006,1.841694,-0.658133,-3.134001,6630.35294117647,42.1764705882353,83.73529411764706,231.91176470588235,-0.03386252941176471
0 days 00:03:20.125925,-1.0988384848484851,-0.1321916666666667,0.032305575757575644,0.19293360606060606,0.061777454545454545,-0.03853490909090909,-0.00032060606060602126,0.4521888484848485,-0.48128354545454544,0.01562660606060606,-0.022685424242424243,0.4265477272727273,0.6371997878787878,16.060606060606062,-2.0,0.3125156666666667,0.10503457575757576,0.410883,0.002057060606060606,0.3205142121212121,22662.424242424244,-0.47292948484848485,-0.19152354545454545,-0.2814059090909091,0.34571442424242427,10.167773818181818,7684.151515151515,7798.30303030303,7529.969696969697,7794.393939393939,7677.242424242424,7789.151515151515,7529.272727272727,7807.727272727273,3.901161515151515,1.8678083333333333,-0.6676944242424243,0.19293360606060606,0.061777454545454545,-0.03853490909090909,0.01562660606060606,-0.022685424242424243,0.4265477272727273,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.5897253636363635,0.3798828787878788,-10.292939212121212,0.036783909090909096,-0.025952999999999997,-0.022571969696969695,3.823564,1.841694,-0.658133,-3.134001,6637.575757575758,83.12121212121212,64.75757575757575,275.57575757575756,-0.032305575757575644
0 days 00:03:20.190925,-1.0863200606060603,-0.12745048484848476,0.02919063636363628,0.19775521212121214,0.086437,-0.053638,0.7319136666666666,0.625772606060606,-0.060113060606060635,0.019458,-0.020712545454545452,0.42603684848484846,0.6205442424242424,17.151515151515152,-2.0,0.31273409090909093,0.10370560606060607,0.410883,0.0025712424242424242,0.31297312121212123,23789.303030303032,-0.4741082727272727,-0.19109784848484848,-0.28300966666666666,0.06,10.153082787878787,7605.212121212121,7807.575757575758,7558.090909090909,7808.151515151515,7584.909090909091,7788.69696969697,7579.909090909091,7810.636363636364,3.9136799393939397,1.8725495151515152,-0.6708093636363637,0.19775521212121214,0.086437,-0.053638,0.019458,-0.020712545454545452,0.42603684848484846,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,0.16225727272727272,0.2198449696969697,-9.901574393939395,-0.004971484848484849,0.049642,-0.004705272727272727,3.823564,1.841694,-0.658133,-3.134001,6623.757575757576,13.454545454545455,-8.515151515151516,306.75757575757575,-0.02919063636363628
0 days 00:03:20.255925,-1.0730012941176472,-0.12139676470588245,0.025745558823529358,0.20534829411764707,0.09281008823529413,-0.052141382352941176,-0.05573579411764709,-0.0629501176470588,0.004089147058823527,0.01228485294117647,-0.017114058823529413,0.42709011764705884,0.6040864705882353,18.0,-2.0,0.3009533529411765,0.10714711764705882,0.410883,0.0014973529411764705,0.3006312352941176,25058.823529411766,-0.49888129411764703,-0.21403629411764705,-0.28484576470588235,0.06,10.135061823529412,7632.294117647059,7691.64705882353,7598.176470588235,7846.088235294118,7646.588235294118,7660.058823529412,7600.058823529412,7826.85294117647,3.926998705882353,1.8786032352941175,-0.6742544411764706,0.20534829411764707,0.09281008823529413,-0.052141382352941176,0.01228485294117647,-0.017114058823529413,0.42709011764705884,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.8048310294117647,-0.005715705882352954,-9.789033647058822,-0.15179808823529412,0.011036676470588232,0.002161411764705884,3.8235640000000006,1.841694,-0.658133,-3.134001,6613.058823529412,106.44117647058823,-60.205882352941174,169.55882352941177,-0.025745558823529358
0 days 00:03:20.320925,-1.0593922424242428,-0.11549090909090909,0.021535727272727234,0.21463893939393938,0.08897475757575758,-0.08439693939393939,0.5093562727272727,-0.06522354545454548,-0.7887148181818181,0.0061709696969696965,-0.017679878787878786,0.4275772727272727,0.5880616363636363,17.939393939393938,-2.0,0.29923218181818184,0.10822412121212122,0.410883,0.0020586969696969695,0.2979440606060606,25693.969696969696,-0.5035633333333334,-0.21738775757575757,-0.2861755757575758,0.06,10.087466727272727,7651.242424242424,7610.818181818182,7619.393939393939,7788.424242424242,7657.939393939394,7609.333333333333,7612.30303030303,7766.969696969697,3.940607757575757,1.884509090909091,-0.6784642727272727,0.21463893939393938,0.08897475757575758,-0.08439693939393939,0.0061709696969696965,-0.017679878787878786,0.4275772727272727,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.3211114545454546,-0.1842448181818182,-10.602213545454545,-0.052608636363636364,-0.05269742424242425,-0.009292151515151515,3.823564,1.841694,-0.658133,-3.134001,6582.333333333333,101.48484848484848,-55.90909090909091,74.84848484848484,-0.021535727272727234
0 days 00:03:20.385925,-1.0454426060606061,-0.11003821212121223,0.01465875757575752,0.21557648484848485,0.0797188787878788,-0.12615572727272728,0.3521524848484848,0.01647160606060604,-0.6257521818181818,0.0048435757575757575,-0.021930666666666668,0.42781687878787883,0.5726785757575757,17.0,-2.0,0.315046,0.120004,0.410883,0.0,0.316346,26763.0,-0.474166,-0.186596,-0.28757,0.06,10.006402,7685.30303030303,7570.424242424242,7578.0,7700.060606060606,7682.484848484848,7587.939393939394,7568.333333333333,7656.818181818182,3.954557393939394,1.8899617878787878,-0.6853412424242424,0.21557648484848485,0.0797188787878788,-0.12615572727272728,0.0048435757575757575,-0.021930666666666668,0.42781687878787883,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.4748757878787879,-0.015388121212121233,-10.432469212121212,0.040912030303030304,-0.08204606060606061,-0.012243969696969698,3.823564,1.841694,-0.658133,-3.134001,6529.0,91.33333333333333,22.515151515151516,-4.303030303030303,-0.01465875757575752
0 days 00:03:20.450925,-1.0314115757575761,-0.10531718181818195,0.006091545454545377,0.22238796969696972,0.0668140909090909,-0.1347320606060606,0.4682430303030303,-0.01439724242424239,0.022913121212121246,0.008744575757575758,-0.023349363636363637,0.427644696969697,0.5577256363636364,16.151515151515152,-2.0,0.315046,0.120004,0.410883,-0.027733424242424243,0.316346,28061.18181818182,-0.474166,-0.186596,-0.28757,0.06,9.998221000000001,7667.272727272727,7560.727272727273,7592.30303030303,7626.151515151515,7655.969696969697,7572.636363636364,7608.878787878788,7641.636363636364,3.968588424242424,1.894682818181818,-0.6939084545454546,0.22238796969696972,0.0668140909090909,-0.1347320606060606,0.008744575757575758,-0.023349363636363637,0.427644696969697,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.37497039393939396,-0.12556230303030302,-9.792140121212121,0.05493912121212121,0.016535,-0.013131848484848484,3.823564,1.841694,-0.658133,-3.134001,6523.272727272727,57.96969696969697,-10.93939393939394,-35.78787878787879,-0.006091545454545377
0 days 00:03:20.515925,-1.0164029117647053,-0.10140747058823552,-0.002878411764705935,0.24307244117647056,0.0491865,-0.14555320588235293,0.5833716470588235,-0.2480430294117647,-0.19633352941176468,0.010861323529411764,-0.020938441176470587,0.42788779411764705,0.5429331764705881,16.0,-2.0,0.32271211764705887,0.11889073529411764,0.410883,0.0014974117647058823,0.32572441176470585,29201.235294117647,-0.46043664705882353,-0.17167132352941175,-0.28876532352941175,0.06,9.973962647058825,7650.794117647059,7519.14705882353,7636.382352941177,7608.941176470588,7667.176470588235,7528.617647058823,7627.941176470588,7610.588235294118,3.9835970882352947,1.8985925294117645,-0.7028784117647059,0.24307244117647056,0.0491865,-0.14555320588235293,0.010861323529411764,-0.020938441176470587,0.42788779411764705,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.330193,-0.4092659117647059,-10.004969029411765,-0.0051053529411764645,-0.002671176470588235,-0.004990441176470588,3.8235640000000006,1.841694,-0.658133,-3.134001,6507.411764705882,60.588235294117645,-21.41176470588235,-110.0,0.002878411764705935
0 days 00:03:20.580925,-1.000061818181818,-0.09872445454545464,-0.013282606060606161,0.24757963636363636,0.03567733333333333,-0.17253666666666667,0.16575366666666672,-0.04339203030303029,-0.3161044848484849,0.00887521212121212,-0.02192554545454545,0.4276591818181818,0.5285210303030303,15.242424242424242,-1.2424242424242424,0.31084745454545454,0.12721645454545455,0.410883,0.002056939393939394,0.3115621818181818,30208.0,-0.484796,-0.19477172727272726,-0.29002427272727277,-0.11162254545454545,9.98237209090909,7705.424242424242,7535.121212121212,7627.272727272727,7558.818181818182,7686.757575757576,7569.121212121212,7639.515151515152,7557.636363636364,3.999938181818182,1.9012755454545454,-0.7132826060606061,0.24757963636363636,0.03567733333333333,-0.17253666666666667,0.00887521212121212,-0.02192554545454545,0.4276591818181818,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.6617839393939394,-0.0267519393939394,-10.119229363636364,-0.030502848484848483,-0.040164757575757576,-0.0237629696969697,3.823564,1.841694,-0.658133,-3.134001,6514.0,17.818181818181817,29.333333333333332,-140.87878787878788,0.013282606060606161
0 days 00:03:20.645925,-0.9841029696969699,-0.09673057575757582,-0.024833515151515106,0.2507091212121212,0.01972990909090909,-0.18452196969696968,0.299107,-0.3127672424242424,-0.14854109090909087,0.0026082727272727273,-0.023429030303030302,0.4270292121212121,0.5147154848484848,13.303030303030303,-1.0,0.30653972727272727,0.12898563636363636,0.410883,0.002057030303030303,0.3065017272727273,31624.363636363636,-0.49489127272727274,-0.20315863636363635,-0.2917318181818182,0.004821636363636363,9.909714,7691.69696969697,7528.060606060606,7587.727272727273,7545.151515151515,7694.242424242424,7499.545454545455,7546.030303030303,7578.0,4.01589703030303,1.9032694242424242,-0.7248335151515151,0.2507091212121212,0.01972990909090909,-0.18452196969696968,0.0026082727272727273,-0.023429030303030302,0.4270292121212121,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.6403882424242424,-0.26432281818181824,-9.953450484848485,-0.1655939393939394,-0.028867818181818182,-0.025656969696969695,3.823564,1.841694,-0.658133,-3.134001,6466.272727272727,113.27272727272727,34.75757575757576,-114.75757575757575,0.024833515151515106
0 days 00:03:20.710925,-0.9676264411764706,-0.09567138235294115,-0.03727611764705885,0.25241797058823534,0.01769844117647059,-0.1971679705882353,0.40968470588235295,0.02887941176470587,-0.25352544117647063,-0.002762970588235294,-0.02366064705882353,0.42547094117647055,0.5010648823529412,11.117647058823529,-0.058823529411764705,0.3338364117647059,0.1332804117647059,0.410883,0.001996470588235294,0.3338364117647059,33239.470588235294,-0.44304620588235294,-0.15001167647058822,-0.29303444117647054,-0.1701564117647059,9.87444705882353,7631.911764705882,7541.823529411765,7504.029411764706,7550.882352941177,7607.088235294118,7593.117647058823,7501.029411764706,7548.441176470588,4.032373558823529,1.9043286176470589,-0.7372761176470588,0.25241797058823534,0.01769844117647059,-0.1971679705882353,-0.002762970588235294,-0.02366064705882353,0.42547094117647055,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.43330647058823535,0.053452382352941155,-10.0690775,-0.015143941176470587,-0.006527205882352941,-0.03249932352941177,3.8235640000000006,1.841694,-0.658133,-3.134001,6442.235294117647,30.58823529411765,75.32352941176471,23.58823529411765,0.03727611764705885
0 days 00:03:20.775925,-0.9508044242424241,-0.09468087878787879,-0.05081945454545467,0.2644529696969697,0.014350333333333333,-0.2218289393939394,0.39964448484848486,0.21267772727272727,-0.4390526969696969,-0.006315484848484848,-0.02025751515151515,0.4249929090909091,0.4877621515151515,10.090909090909092,-0.45454545454545453,0.3469197878787879,0.13624642424242425,0.410883,0.002057030303030303,0.3469197878787879,34098.90909090909,-0.41798796969696966,-0.12453848484848483,-0.2934494848484848,0.0028795757575757457,9.864198848484847,7579.787878787879,7566.636363636364,7480.393939393939,7585.545454545455,7610.575757575758,7527.757575757576,7460.060606060606,7632.060606060606,4.049195575757576,1.9053191212121212,-0.7508194545454546,0.2644529696969697,0.014350333333333333,-0.2218289393939394,-0.006315484848484848,-0.02025751515151515,0.4249929090909091,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.3341914848484848,0.25763481818181816,-10.257072636363636,-0.11658075757575757,0.06525954545454546,-0.01125260606060606,3.823564,1.841694,-0.658133,-3.134001,6435.484848484848,127.15151515151516,23.060606060606062,62.75757575757576,0.05081945454545467
0 days 00:03:20.840925,-0.9334733939393942,-0.09397233333333332,-0.06543827272727276,0.26953987878787883,0.00396760606060606,-0.22619630303030303,0.17108363636363635,-0.0935417878787879,0.09593430303030304,-0.0048821818181818185,-0.015523121212121212,0.4245803636363636,0.475024303030303,7.363636363636363,-1.0,0.3371067272727273,0.14109963636363637,0.410883,0.0025712424242424242,0.3371067272727273,36086.0,-0.4382680303030303,-0.14364463636363636,-0.2946239090909091,0.15213793939393938,9.822052000000001,7594.030303030303,7489.181818181818,7426.818181818182,7643.363636363636,7549.848484848485,7520.636363636364,7464.151515151515,7619.30303030303,4.066526606060606,1.9060276666666667,-0.7654382727272727,0.26953987878787883,0.00396760606060606,-0.22619630303030303,-0.0048821818181818185,-0.015523121212121212,0.4245803636363636,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.6047881212121212,0.045543303030303045,-9.708629181818182,0.20272557575757574,0.04039427272727272,-0.02220939393939394,3.823564,1.841694,-0.658133,-3.134001,6408.424242424242,92.21212121212122,-6.333333333333333,88.96969696969697,0.06543827272727276
0 days 00:03:20.905925,-0.9162079393939395,-0.09388172727272726,-0.07969009090909096,0.26484251515151513,0.002157121212121212,-0.21595684848484847,0.15831363636363635,0.1893000909090909,0.25843578787878785,0.011372424242424243,-0.016021545454545455,0.4246286363636364,0.462607696969697,3.4545454545454546,-0.36363636363636365,0.3310298787878788,0.1430922424242424,0.410883,0.002057030303030303,0.3310298787878788,38101.818181818184,-0.4514288787878788,-0.15547578787878788,-0.29595287878787874,-0.09801333333333334,9.69755393939394,7452.424242424242,7570.969696969697,7471.484848484848,7508.909090909091,7449.787878787879,7571.212121212121,7473.757575757576,7429.848484848485,4.0837920606060605,1.9061182727272727,-0.7796900909090909,0.26484251515151513,0.002157121212121212,-0.21595684848484847,0.011372424242424243,-0.016021545454545455,0.4246286363636364,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.48644654545454546,0.17057290909090908,-9.552941545454546,0.19928524242424242,-0.08163918181818182,8.872727272727272e-05,3.823564,1.841694,-0.658133,-3.134001,6327.575757575758,-82.45454545454545,58.54545454545455,54.78787878787879,0.07969009090909096
0 days 00:03:20.970925,-0.8993933823529412,-0.09335808823529423,-0.09364911764705885,0.24818955882352942,0.015030117647058824,-0.20598411764705882,0.02808408823529409,0.2649050882352941,0.3254700294117648,0.011535735294117647,-0.020676617647058824,0.4252741176470588,0.4503293823529412,1.5588235294117647,0.0,0.34077023529411765,0.14166582352941176,0.410883,0.0019965588235294116,0.34077023529411765,39014.91176470588,-0.43300976470588237,-0.13651105882352943,-0.2964978235294118,-0.16497529411764705,9.640507470588235,7465.117647058823,7544.470588235294,7447.676470588235,7345.911764705882,7503.088235294118,7518.35294117647,7447.823529411765,7349.85294117647,4.100606617647059,1.9066419117647058,-0.7936491176470588,0.24818955882352942,0.015030117647058824,-0.20598411764705882,0.011535735294117647,-0.020676617647058824,0.4252741176470588,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.608455794117647,0.294491,-9.48417394117647,-0.15090044117647058,-0.06781358823529411,-0.004832558823529412,3.8235640000000006,1.841694,-0.658133,-3.134001,6290.294117647059,-56.5,111.73529411764706,-58.35294117647059,0.09364911764705885
0 days 00:03:21.035925,-0.8834756969696969,-0.09239618181818177,-0.10628939393939396,0.24085342424242426,0.009642181818181817,-0.177641,0.3554122424242424,-0.2769969696969697,0.48258393939393945,-0.00436730303030303,-0.021979727272727272,0.4250161515151515,0.4383928787878788,-1.7272727272727273,0.0,0.33268518181818185,0.12732872727272726,0.410883,0.002573939393939394,0.33268518181818185,41138.757575757576,-0.45003351515151513,-0.15225263636363637,-0.2977806666666667,0.03,9.68208003030303,7607.060606060606,7460.575757575758,7400.0,7403.757575757576,7613.181818181818,7440.242424242424,7395.121212121212,7445.818181818182,4.116524303030303,1.9076038181818182,-0.8062893939393939,0.24085342424242426,0.009642181818181817,-0.177641,-0.00436730303030303,-0.021979727272727272,0.4250161515151515,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.5528528181818182,-0.19694012121212123,-9.327740242424243,-0.21699663636363636,-0.0011540606060606046,-0.03380978787878788,3.823564,1.841694,-0.658133,-3.134001,6316.909090909091,111.57575757575758,106.12121212121212,-86.24242424242425,0.10628939393939396
0 days 00:03:21.100925,-0.867033181818182,-0.09249866666666673,-0.11749930303030309,0.27275221212121215,-0.016216181818181817,-0.17680657575757575,0.6938158787878788,-0.2285069090909091,-0.0627698787878787,-0.008296454545454546,-0.02008918181818182,0.42324136363636367,0.4269315454545455,-4.333333333333333,0.0,0.33033124242424244,0.13124557575757576,0.410883,0.001539939393939394,0.3303439696969697,43431.333333333336,-0.4559358181818182,-0.1568359696969697,-0.29909915151515154,0.03,9.714073181818181,7567.393939393939,7503.787878787879,7375.242424242424,7479.212121212121,7558.333333333333,7523.090909090909,7374.69696969697,7497.151515151515,4.132966818181818,1.9075013333333333,-0.817499303030303,0.27275221212121215,-0.016216181818181817,-0.17680657575757575,-0.008296454545454546,-0.02008918181818182,0.42324136363636367,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.2375710909090909,-0.2384588484848485,-9.886097303030303,0.06158260606060605,0.0009691515151515138,-0.03431290909090909,3.823564,1.841694,-0.658133,-3.134001,6337.636363636364,78.66666666666667,104.63636363636364,61.60606060606061,0.11749930303030309
0 days 00:03:21.165925,-0.8487254545454546,-0.09398845454545457,-0.12865806060606066,0.2948394545454545,-0.0256539696969697,-0.16813766666666666,0.4821606666666666,0.0089882727272727,6.75757575757461e-05,0.00022115151515151517,-0.020107363636363635,0.42227336363636364,0.41577848484848484,-5.0,0.0,0.330571,0.144511,0.410883,0.0,0.330613,44418.0,-0.456308,-0.156369,-0.299939,0.03,9.76161,7547.969696969697,7607.545454545455,7369.090909090909,7502.242424242424,7543.272727272727,7622.212121212121,7377.242424242424,7499.545454545455,4.151274545454545,1.9060115454545454,-0.8286580606060606,0.2948394545454545,-0.0256539696969697,-0.16813766666666666,0.00022115151515151517,-0.020107363636363635,0.42227336363636364,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.3425367878787879,-5.9151515151540664e-05,-9.818803212121212,0.16378139393939392,-0.017156424242424244,-0.02215021212121212,3.823564,1.841694,-0.658133,-3.134001,6369.0,21.666666666666668,144.15151515151516,142.06060606060606,0.12865806060606066
0 days 00:03:21.230925,-0.8294219705882355,-0.09601732352941172,-0.13988573529411763,0.2952895,-0.04188664705882353,-0.17321791176470588,0.44272505882352947,-0.31890814705882353,0.03063173529411764,0.01076535294117647,-0.019522735294117646,0.4217565588235294,0.40474611764705887,-7.470588235294118,-0.8235294117647058,0.3325809117647059,0.14937814705882355,0.410883,0.0019965588235294116,0.3325895588235294,46130.117647058825,-0.4533221176470588,-0.15245638235294118,-0.30086573529411764,0.21738635294117645,9.640445117647058,7485.029411764706,7607.235294117647,7333.088235294118,7483.470588235294,7473.382352941177,7564.764705882353,7307.735294117647,7475.588235294118,4.1705780294117645,1.9039826764705883,-0.8398857352941176,0.2952895,-0.04188664705882353,-0.17321791176470588,0.01076535294117647,-0.019522735294117646,0.4217565588235294,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.48578238235294113,-0.3869485,-9.77203005882353,0.13808314705882352,0.0026782941176470582,-0.017061088235294116,3.8235640000000006,1.841694,-0.658133,-3.134001,6291.176470588235,38.23529411764706,127.23529411764706,183.0,0.13988573529411763
0 days 00:03:21.295925,-0.8099976363636356,-0.09925993939393951,-0.15054284848484856,0.29349003030303034,-0.05367930303030303,-0.14706130303030304,0.03149518181818185,-0.12911557575757576,0.47763381818181816,0.019475878787878785,-0.018811878787878787,0.42151851515151517,0.3940111818181818,-11.757575757575758,-1.9393939393939394,0.3309310909090909,0.1544772727272727,0.410883,0.0030854545454545453,0.3309310909090909,49594.181818181816,-0.45786709090909095,-0.15566836363636363,-0.3021987272727273,0.21265072727272727,9.594980181818181,7445.606060606061,7551.060606060606,7279.69696969697,7452.363636363636,7438.151515151515,7555.757575757576,7295.363636363636,7449.393939393939,4.190002363636364,1.9007400606060605,-0.8505428484848485,0.29349003030303034,-0.05367930303030303,-0.14706130303030304,0.019475878787878785,-0.018811878787878787,0.42151851515151517,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.7559777272727273,-0.13011954545454546,-9.316287969696969,0.13935260606060607,-0.006096181818181819,-0.01807381818181818,3.823564,1.841694,-0.658133,-3.134001,6261.909090909091,18.151515151515152,124.36363636363636,191.72727272727272,0.15054284848484856
0 days 00:03:21.360925,-0.7913066060606067,-0.1027066666666665,-0.1596576060606062,0.29180778787878786,-0.04668406060606061,-0.1383272121212121,0.4471360303030303,0.5379488787878788,0.16732260606060606,0.026771272727272727,-0.018208151515151514,0.420975,0.3837077272727273,-13.454545454545455,-2.0,0.3372439090909091,0.15135942424242424,0.410883,0.0015427575757575758,0.33749133333333337,51082.72727272727,-0.44642575757575753,-0.14337757575757576,-0.30304818181818177,0.10464212121212121,9.579638393939394,7377.181818181818,7569.121212121212,7308.818181818182,7444.242424242424,7383.545454545455,7578.939393939394,7306.636363636364,7437.545454545455,4.208693393939393,1.8972933333333335,-0.8596576060606061,0.29180778787878786,-0.04668406060606061,-0.1383272121212121,0.026771272727272727,-0.018208151515151514,0.420975,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.09351327272727272,0.23893233333333333,-9.658114363636365,0.04192554545454545,-0.024894878787878785,-0.01681621212121212,3.823564,1.841694,-0.658133,-3.134001,6250.545454545455,-32.18181818181818,108.96969696969697,230.3030303030303,0.1596576060606062
0 days 00:03:21.425925,-0.7721446176470588,-0.10527861764705904,-0.16778894117647059,0.29131167647058825,-0.033023264705882356,-0.10803855882352942,0.08716002941176473,0.13022097058823534,0.45226179411764705,0.02165729411764706,-0.020405117647058824,0.4212087352941176,0.3735380294117647,-14.529411764705882,-2.0,0.340083,0.149837,0.410883,-0.027415176470588234,0.340438,52792.117647058825,-0.44122,-0.13785,-0.30337,0.06,9.568579000000001,7442.058823529412,7572.058823529412,7259.0,7413.264705882353,7464.235294117647,7546.617647058823,7257.0,7415.882352941177,4.227855382352941,1.894721382352941,-0.8677889411764705,0.29131167647058825,-0.033023264705882356,-0.10803855882352942,0.02165729411764706,-0.020405117647058824,0.4212087352941176,-0.298084,0.136052,0.002491,-0.001012,-0.014983000000000002,-0.011909,-0.6306009117647059,0.08608108823529413,-9.356588911764707,-0.14810717647058821,-0.03583123529411764,-0.008121294117647058,3.8235640000000006,1.841694,-0.658133,-3.134001,6242.5,38.14705882352941,168.8235294117647,170.23529411764707,0.16778894117647059
0 days 00:03:21.490925,-0.753124818181818,-0.10701045454545466,-0.17403142424242424,0.29013527272727274,-0.022469242424242423,-0.08277169696969698,0.33838748484848485,0.1756938484848485,0.3275011515151515,0.012060909090909091,-0.019789757575757575,0.42088848484848485,0.3636288181818182,-15.666666666666666,-2.0,0.340083,0.149837,0.410883,0.0030854545454545453,0.340438,55166.333333333336,-0.44122,-0.13785,-0.30337,0.06,9.557518393939393,7486.212121212121,7514.393939393939,7242.484848484848,7437.484848484848,7473.424242424242,7506.272727272727,7283.69696969697,7487.727272727273,4.246875181818182,1.8929895454545453,-0.8740314242424242,0.29013527272727274,-0.022469242424242423,-0.08277169696969698,0.012060909090909091,-0.019789757575757575,0.42088848484848485,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.3930811818181818,0.12263251515151515,-9.488014939393938,-0.11218627272727273,0.008160272727272728,-0.02415515151515152,3.823564,1.841694,-0.658133,-3.134001,6266.272727272727,85.63636363636364,103.96969696969697,167.3030303030303,0.17403142424242424
0 days 00:03:21.555925,-0.7344391212121213,-0.1084020606060605,-0.17870115151515154,0.28923730303030304,-0.021636151515151514,-0.06310600000000001,0.29732051515151514,-0.01914718181818183,0.17880857575757578,0.008528878787878788,-0.023176181818181818,0.42008757575757577,0.3541180909090909,-17.424242424242426,-2.0,0.340083,0.149837,0.410883,0.0015427575757575758,0.340438,58638.21212121212,-0.44122,-0.13785,-0.30337,0.06,9.539639606060605,7454.545454545455,7530.060606060606,7351.515151515152,7568.424242424242,7473.151515151515,7561.787878787879,7333.69696969697,7560.272727272727,4.265560878787879,1.8915979393939395,-0.8787011515151515,0.28923730303030304,-0.021636151515151514,-0.06310600000000001,0.008528878787878788,-0.023176181818181818,0.42008757575757577,-0.298084,0.136052,0.002491,-0.001012,-0.014983,-0.011909,-0.5399503333333333,-0.009351272727272713,-9.630711333333332,-0.03238927272727273,-0.1867083333333333,-0.016897515151515153,3.823564,1.841694,-0.658133,-3.134001,6329.0,68.96969696969697,70.3030303030303,222.42424242424244,0.17870115151515154
